#node	identifier	category	term ID	term description
EAMY_0509	665029.EAMY_0509	STRING clusters	CL:5592	Mixed, incl. Cytosine catabolic process, and ArsR-like helix-turn-helix domain
mrcA	665029.EAMY_3437	GO Process	GO:0030203	Glycosaminoglycan metabolic process
mrcA	665029.EAMY_3437	GO Process	GO:0034645	Cellular macromolecule biosynthetic process
mrcA	665029.EAMY_3437	GO Process	GO:0042221	Response to chemical
mrcA	665029.EAMY_3437	GO Process	GO:0042546	Cell wall biogenesis
mrcA	665029.EAMY_3437	GO Process	GO:0043170	Macromolecule metabolic process
mrcA	665029.EAMY_3437	GO Process	GO:0044036	Cell wall macromolecule metabolic process
mrcA	665029.EAMY_3437	GO Process	GO:0044038	Cell wall macromolecule biosynthetic process
mrcA	665029.EAMY_3437	GO Process	GO:0044085	Cellular component biogenesis
mrcA	665029.EAMY_3437	GO Process	GO:0044237	Cellular metabolic process
mrcA	665029.EAMY_3437	GO Process	GO:0044238	Primary metabolic process
mrcA	665029.EAMY_3437	GO Process	GO:0044249	Cellular biosynthetic process
mrcA	665029.EAMY_3437	GO Process	GO:0044260	Cellular macromolecule metabolic process
mrcA	665029.EAMY_3437	GO Process	GO:0046677	Response to antibiotic
mrcA	665029.EAMY_3437	GO Process	GO:0050896	Response to stimulus
mrcA	665029.EAMY_3437	GO Process	GO:0070589	Cellular component macromolecule biosynthetic process
mrcA	665029.EAMY_3437	GO Process	GO:0071554	Cell wall organization or biogenesis
mrcA	665029.EAMY_3437	GO Process	GO:0071704	Organic substance metabolic process
mrcA	665029.EAMY_3437	GO Process	GO:0071840	Cellular component organization or biogenesis
mrcA	665029.EAMY_3437	GO Process	GO:1901135	Carbohydrate derivative metabolic process
mrcA	665029.EAMY_3437	GO Process	GO:1901137	Carbohydrate derivative biosynthetic process
mrcA	665029.EAMY_3437	GO Process	GO:1901564	Organonitrogen compound metabolic process
mrcA	665029.EAMY_3437	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
mrcA	665029.EAMY_3437	GO Process	GO:1901576	Organic substance biosynthetic process
mrcA	665029.EAMY_3437	GO Function	GO:0003824	Catalytic activity
mrcA	665029.EAMY_3437	GO Function	GO:0004180	Carboxypeptidase activity
mrcA	665029.EAMY_3437	GO Function	GO:0004185	Serine-type carboxypeptidase activity
mrcA	665029.EAMY_3437	GO Function	GO:0005488	Binding
mrcA	665029.EAMY_3437	GO Function	GO:0008233	Peptidase activity
mrcA	665029.EAMY_3437	GO Function	GO:0008236	Serine-type peptidase activity
mrcA	665029.EAMY_3437	GO Function	GO:0008238	Exopeptidase activity
mrcA	665029.EAMY_3437	GO Function	GO:0008658	Penicillin binding
mrcA	665029.EAMY_3437	GO Function	GO:0008955	Peptidoglycan glycosyltransferase activity
mrcA	665029.EAMY_3437	GO Function	GO:0009002	Serine-type D-Ala-D-Ala carboxypeptidase activity
mrcA	665029.EAMY_3437	GO Function	GO:0016740	Transferase activity
mrcA	665029.EAMY_3437	GO Function	GO:0016757	Glycosyltransferase activity
mrcA	665029.EAMY_3437	GO Function	GO:0016758	Hexosyltransferase activity
mrcA	665029.EAMY_3437	GO Function	GO:0016787	Hydrolase activity
mrcA	665029.EAMY_3437	GO Function	GO:0017171	Serine hydrolase activity
mrcA	665029.EAMY_3437	GO Function	GO:0031406	Carboxylic acid binding
mrcA	665029.EAMY_3437	GO Function	GO:0033218	Amide binding
mrcA	665029.EAMY_3437	GO Function	GO:0033293	Monocarboxylic acid binding
mrcA	665029.EAMY_3437	GO Function	GO:0036094	Small molecule binding
mrcA	665029.EAMY_3437	GO Function	GO:0043167	Ion binding
mrcA	665029.EAMY_3437	GO Function	GO:0043168	Anion binding
mrcA	665029.EAMY_3437	GO Function	GO:0043177	Organic acid binding
mrcA	665029.EAMY_3437	GO Function	GO:0070008	Serine-type exopeptidase activity
mrcA	665029.EAMY_3437	GO Function	GO:0097159	Organic cyclic compound binding
mrcA	665029.EAMY_3437	GO Function	GO:0140096	Catalytic activity, acting on a protein
mrcA	665029.EAMY_3437	GO Function	GO:1901363	Heterocyclic compound binding
mrcA	665029.EAMY_3437	GO Function	GO:1901681	Sulfur compound binding
mrcA	665029.EAMY_3437	GO Component	GO:0005886	Plasma membrane
mrcA	665029.EAMY_3437	GO Component	GO:0016020	Membrane
mrcA	665029.EAMY_3437	GO Component	GO:0016021	Integral component of membrane
mrcA	665029.EAMY_3437	GO Component	GO:0031224	Intrinsic component of membrane
mrcA	665029.EAMY_3437	GO Component	GO:0071944	Cell periphery
mrcA	665029.EAMY_3437	GO Component	GO:0110165	Cellular anatomical entity
mrcA	665029.EAMY_3437	STRING clusters	CL:1043	Mixed, incl. Peptidoglycan biosynthesis, and Cell cycle
mrcA	665029.EAMY_3437	STRING clusters	CL:1044	Mixed, incl. Peptidoglycan biosynthesis, and Cytokinesis
mrcA	665029.EAMY_3437	STRING clusters	CL:1045	Peptidoglycan biosynthesis, and Cell division site
mrcA	665029.EAMY_3437	STRING clusters	CL:1083	Mixed, incl. Serine-type exopeptidase activity, and Protein lipoylation
mrcA	665029.EAMY_3437	STRING clusters	CL:1100	Beta-lactamase enzyme family, and Transglycosylase
mrcA	665029.EAMY_3437	STRING clusters	CL:890	Mixed, incl. External encapsulating structure organization, and Lipopolysaccharide biosynthesis
mrcA	665029.EAMY_3437	STRING clusters	CL:891	Mixed, incl. External encapsulating structure organization, and Lipopolysaccharide biosynthesis
mrcA	665029.EAMY_3437	KEGG	eam00550	Peptidoglycan biosynthesis
mrcA	665029.EAMY_3437	KEGG	eam01100	Metabolic pathways
mrcA	665029.EAMY_3437	KEGG	eam01501	beta-Lactam resistance
mrcA	665029.EAMY_3437	COMPARTMENTS	GOCC:0005618	Cell wall
mrcA	665029.EAMY_3437	COMPARTMENTS	GOCC:0030312	External encapsulating structure
mrcA	665029.EAMY_3437	COMPARTMENTS	GOCC:0071944	Cell periphery
mrcA	665029.EAMY_3437	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
mrcA	665029.EAMY_3437	UniProt Keywords	KW-0328	Glycosyltransferase
mrcA	665029.EAMY_3437	UniProt Keywords	KW-0808	Transferase
mrcA	665029.EAMY_3437	Pfam	PF00905	Penicillin binding protein transpeptidase domain
mrcA	665029.EAMY_3437	Pfam	PF00912	Transglycosylase
mrcA	665029.EAMY_3437	Pfam	PF17092	Penicillin-binding protein OB-like domain
mrcA	665029.EAMY_3437	InterPro	IPR001264	Glycosyl transferase, family 51
mrcA	665029.EAMY_3437	InterPro	IPR001460	Penicillin-binding protein, transpeptidase
mrcA	665029.EAMY_3437	InterPro	IPR012338	Beta-lactamase/transpeptidase-like
mrcA	665029.EAMY_3437	InterPro	IPR023346	Lysozyme-like domain superfamily
mrcA	665029.EAMY_3437	InterPro	IPR031376	Penicillin-binding protein, OB-like domain
mrcA	665029.EAMY_3437	InterPro	IPR036950	Penicillin binding protein transglycosylase domain
mrcB	665029.EAMY_2784	GO Process	GO:0000270	Peptidoglycan metabolic process
mrcB	665029.EAMY_2784	GO Process	GO:0006022	Aminoglycan metabolic process
mrcB	665029.EAMY_2784	GO Process	GO:0006023	Aminoglycan biosynthetic process
mrcB	665029.EAMY_2784	GO Process	GO:0006024	Glycosaminoglycan biosynthetic process
mrcB	665029.EAMY_2784	GO Process	GO:0006508	Proteolysis
mrcB	665029.EAMY_2784	GO Process	GO:0006807	Nitrogen compound metabolic process
mrcB	665029.EAMY_2784	GO Process	GO:0008152	Metabolic process
mrcB	665029.EAMY_2784	GO Process	GO:0008360	Regulation of cell shape
mrcB	665029.EAMY_2784	GO Process	GO:0009058	Biosynthetic process
mrcB	665029.EAMY_2784	GO Process	GO:0009059	Macromolecule biosynthetic process
mrcB	665029.EAMY_2784	GO Process	GO:0009252	Peptidoglycan biosynthetic process
mrcB	665029.EAMY_2784	GO Process	GO:0009273	Peptidoglycan-based cell wall biogenesis
mrcB	665029.EAMY_2784	GO Process	GO:0009987	Cellular process
mrcB	665029.EAMY_2784	GO Process	GO:0016043	Cellular component organization
mrcB	665029.EAMY_2784	GO Process	GO:0019538	Protein metabolic process
mrcB	665029.EAMY_2784	GO Process	GO:0022603	Regulation of anatomical structure morphogenesis
mrcB	665029.EAMY_2784	GO Process	GO:0022604	Regulation of cell morphogenesis
mrcB	665029.EAMY_2784	GO Process	GO:0030203	Glycosaminoglycan metabolic process
mrcB	665029.EAMY_2784	GO Process	GO:0034645	Cellular macromolecule biosynthetic process
mrcB	665029.EAMY_2784	GO Process	GO:0042221	Response to chemical
mrcB	665029.EAMY_2784	GO Process	GO:0042546	Cell wall biogenesis
mrcB	665029.EAMY_2784	GO Process	GO:0043170	Macromolecule metabolic process
mrcB	665029.EAMY_2784	GO Process	GO:0044036	Cell wall macromolecule metabolic process
mrcB	665029.EAMY_2784	GO Process	GO:0044038	Cell wall macromolecule biosynthetic process
mrcB	665029.EAMY_2784	GO Process	GO:0044085	Cellular component biogenesis
mrcB	665029.EAMY_2784	GO Process	GO:0044237	Cellular metabolic process
mrcB	665029.EAMY_2784	GO Process	GO:0044238	Primary metabolic process
mrcB	665029.EAMY_2784	GO Process	GO:0044249	Cellular biosynthetic process
mrcB	665029.EAMY_2784	GO Process	GO:0044260	Cellular macromolecule metabolic process
mrcB	665029.EAMY_2784	GO Process	GO:0045229	External encapsulating structure organization
mrcB	665029.EAMY_2784	GO Process	GO:0046677	Response to antibiotic
mrcB	665029.EAMY_2784	GO Process	GO:0050789	Regulation of biological process
mrcB	665029.EAMY_2784	GO Process	GO:0050793	Regulation of developmental process
mrcB	665029.EAMY_2784	GO Process	GO:0050896	Response to stimulus
mrcB	665029.EAMY_2784	GO Process	GO:0065007	Biological regulation
mrcB	665029.EAMY_2784	GO Process	GO:0070589	Cellular component macromolecule biosynthetic process
mrcB	665029.EAMY_2784	GO Process	GO:0071554	Cell wall organization or biogenesis
mrcB	665029.EAMY_2784	GO Process	GO:0071555	Cell wall organization
mrcB	665029.EAMY_2784	GO Process	GO:0071704	Organic substance metabolic process
mrcB	665029.EAMY_2784	GO Process	GO:0071840	Cellular component organization or biogenesis
mrcB	665029.EAMY_2784	GO Process	GO:1901135	Carbohydrate derivative metabolic process
mrcB	665029.EAMY_2784	GO Process	GO:1901137	Carbohydrate derivative biosynthetic process
mrcB	665029.EAMY_2784	GO Process	GO:1901564	Organonitrogen compound metabolic process
mrcB	665029.EAMY_2784	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
mrcB	665029.EAMY_2784	GO Process	GO:1901576	Organic substance biosynthetic process
mrcB	665029.EAMY_2784	GO Function	GO:0003824	Catalytic activity
mrcB	665029.EAMY_2784	GO Function	GO:0004180	Carboxypeptidase activity
mrcB	665029.EAMY_2784	GO Function	GO:0004185	Serine-type carboxypeptidase activity
mrcB	665029.EAMY_2784	GO Function	GO:0005488	Binding
mrcB	665029.EAMY_2784	GO Function	GO:0008233	Peptidase activity
mrcB	665029.EAMY_2784	GO Function	GO:0008236	Serine-type peptidase activity
mrcB	665029.EAMY_2784	GO Function	GO:0008238	Exopeptidase activity
mrcB	665029.EAMY_2784	GO Function	GO:0008658	Penicillin binding
mrcB	665029.EAMY_2784	GO Function	GO:0008955	Peptidoglycan glycosyltransferase activity
mrcB	665029.EAMY_2784	GO Function	GO:0009002	Serine-type D-Ala-D-Ala carboxypeptidase activity
mrcB	665029.EAMY_2784	GO Function	GO:0016740	Transferase activity
mrcB	665029.EAMY_2784	GO Function	GO:0016757	Glycosyltransferase activity
mrcB	665029.EAMY_2784	GO Function	GO:0016758	Hexosyltransferase activity
mrcB	665029.EAMY_2784	GO Function	GO:0016787	Hydrolase activity
mrcB	665029.EAMY_2784	GO Function	GO:0017171	Serine hydrolase activity
mrcB	665029.EAMY_2784	GO Function	GO:0031406	Carboxylic acid binding
mrcB	665029.EAMY_2784	GO Function	GO:0033218	Amide binding
mrcB	665029.EAMY_2784	GO Function	GO:0033293	Monocarboxylic acid binding
mrcB	665029.EAMY_2784	GO Function	GO:0036094	Small molecule binding
mrcB	665029.EAMY_2784	GO Function	GO:0043167	Ion binding
mrcB	665029.EAMY_2784	GO Function	GO:0043168	Anion binding
mrcB	665029.EAMY_2784	GO Function	GO:0043177	Organic acid binding
mrcB	665029.EAMY_2784	GO Function	GO:0070008	Serine-type exopeptidase activity
mrcB	665029.EAMY_2784	GO Function	GO:0097159	Organic cyclic compound binding
mrcB	665029.EAMY_2784	GO Function	GO:0140096	Catalytic activity, acting on a protein
mrcB	665029.EAMY_2784	GO Function	GO:1901363	Heterocyclic compound binding
mrcB	665029.EAMY_2784	GO Function	GO:1901681	Sulfur compound binding
mrcB	665029.EAMY_2784	GO Component	GO:0005618	Cell wall
mrcB	665029.EAMY_2784	GO Component	GO:0005886	Plasma membrane
mrcB	665029.EAMY_2784	GO Component	GO:0009274	Peptidoglycan-based cell wall
mrcB	665029.EAMY_2784	GO Component	GO:0016020	Membrane
mrcB	665029.EAMY_2784	GO Component	GO:0016021	Integral component of membrane
mrcB	665029.EAMY_2784	GO Component	GO:0030312	External encapsulating structure
mrcB	665029.EAMY_2784	GO Component	GO:0031224	Intrinsic component of membrane
mrcB	665029.EAMY_2784	GO Component	GO:0071944	Cell periphery
mrcB	665029.EAMY_2784	GO Component	GO:0110165	Cellular anatomical entity
mrcB	665029.EAMY_2784	STRING clusters	CL:1043	Mixed, incl. Peptidoglycan biosynthesis, and Cell cycle
mrcB	665029.EAMY_2784	STRING clusters	CL:1044	Mixed, incl. Peptidoglycan biosynthesis, and Cytokinesis
mrcB	665029.EAMY_2784	STRING clusters	CL:1045	Peptidoglycan biosynthesis, and Cell division site
mrcB	665029.EAMY_2784	STRING clusters	CL:1083	Mixed, incl. Serine-type exopeptidase activity, and Protein lipoylation
mrcB	665029.EAMY_2784	STRING clusters	CL:1100	Beta-lactamase enzyme family, and Transglycosylase
mrcB	665029.EAMY_2784	STRING clusters	CL:890	Mixed, incl. External encapsulating structure organization, and Lipopolysaccharide biosynthesis
mrcB	665029.EAMY_2784	STRING clusters	CL:891	Mixed, incl. External encapsulating structure organization, and Lipopolysaccharide biosynthesis
mrcB	665029.EAMY_2784	KEGG	eam00550	Peptidoglycan biosynthesis
mrcB	665029.EAMY_2784	COMPARTMENTS	GOCC:0005618	Cell wall
mrcB	665029.EAMY_2784	COMPARTMENTS	GOCC:0030312	External encapsulating structure
mrcB	665029.EAMY_2784	COMPARTMENTS	GOCC:0071944	Cell periphery
mrcB	665029.EAMY_2784	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
mrcB	665029.EAMY_2784	UniProt Keywords	KW-0133	Cell shape
mrcB	665029.EAMY_2784	UniProt Keywords	KW-0175	Coiled coil
mrcB	665029.EAMY_2784	UniProt Keywords	KW-0328	Glycosyltransferase
mrcB	665029.EAMY_2784	UniProt Keywords	KW-0472	Membrane
mrcB	665029.EAMY_2784	UniProt Keywords	KW-0573	Peptidoglycan synthesis
mrcB	665029.EAMY_2784	UniProt Keywords	KW-0808	Transferase
mrcB	665029.EAMY_2784	UniProt Keywords	KW-0812	Transmembrane
mrcB	665029.EAMY_2784	UniProt Keywords	KW-0961	Cell wall biogenesis/degradation
mrcB	665029.EAMY_2784	UniProt Keywords	KW-1133	Transmembrane helix
mrcB	665029.EAMY_2784	Pfam	PF00905	Penicillin binding protein transpeptidase domain
mrcB	665029.EAMY_2784	Pfam	PF00912	Transglycosylase
mrcB	665029.EAMY_2784	Pfam	PF14812	Transmembrane domain of transglycosylase PBP1 at N-terminal
mrcB	665029.EAMY_2784	Pfam	PF14814	Bifunctional transglycosylase second domain
mrcB	665029.EAMY_2784	InterPro	IPR001264	Glycosyl transferase, family 51
mrcB	665029.EAMY_2784	InterPro	IPR001460	Penicillin-binding protein, transpeptidase
mrcB	665029.EAMY_2784	InterPro	IPR011813	Penicillin-binding protein 1B
mrcB	665029.EAMY_2784	InterPro	IPR012338	Beta-lactamase/transpeptidase-like
mrcB	665029.EAMY_2784	InterPro	IPR023346	Lysozyme-like domain superfamily
mrcB	665029.EAMY_2784	InterPro	IPR028166	Bifunctional transglycosylase second domain
mrcB	665029.EAMY_2784	InterPro	IPR032730	Transglycosylase PBP1b, N-terminal transmembrane domain
mrcB	665029.EAMY_2784	InterPro	IPR036950	Penicillin binding protein transglycosylase domain
nodT	665029.EAMY_0688	GO Process	GO:0006810	Transport
nodT	665029.EAMY_0688	GO Process	GO:0009987	Cellular process
nodT	665029.EAMY_0688	GO Process	GO:0051179	Localization
nodT	665029.EAMY_0688	GO Process	GO:0051234	Establishment of localization
nodT	665029.EAMY_0688	GO Process	GO:0055085	Transmembrane transport
nodT	665029.EAMY_0688	GO Function	GO:0005215	Transporter activity
nodT	665029.EAMY_0688	GO Function	GO:0015562	Efflux transmembrane transporter activity
nodT	665029.EAMY_0688	GO Function	GO:0022857	Transmembrane transporter activity
nodT	665029.EAMY_0688	GO Component	GO:0009279	Cell outer membrane
nodT	665029.EAMY_0688	GO Component	GO:0016020	Membrane
nodT	665029.EAMY_0688	GO Component	GO:0016021	Integral component of membrane
nodT	665029.EAMY_0688	GO Component	GO:0019867	Outer membrane
nodT	665029.EAMY_0688	GO Component	GO:0030312	External encapsulating structure
nodT	665029.EAMY_0688	GO Component	GO:0030313	Cell envelope
nodT	665029.EAMY_0688	GO Component	GO:0031224	Intrinsic component of membrane
nodT	665029.EAMY_0688	GO Component	GO:0031975	Envelope
nodT	665029.EAMY_0688	GO Component	GO:0071944	Cell periphery
nodT	665029.EAMY_0688	GO Component	GO:0110165	Cellular anatomical entity
nodT	665029.EAMY_0688	STRING clusters	CL:4888	Mixed, incl. Major facilitator superfamily, and Acriflavin resistance protein
nodT	665029.EAMY_0688	STRING clusters	CL:4889	Mixed, incl. Acriflavin resistance protein, and RND efflux pump, membrane fusion protein, barrel-sandwich domain
nodT	665029.EAMY_0688	STRING clusters	CL:4890	Mixed, incl. Acriflavin resistance protein, and RND efflux pump, membrane fusion protein, barrel-sandwich domain
nodT	665029.EAMY_0688	STRING clusters	CL:4891	Mixed, incl. Acriflavin resistance protein, and RND efflux pump, membrane fusion protein, barrel-sandwich domain
nodT	665029.EAMY_0688	STRING clusters	CL:4893	Mixed, incl. Acriflavin resistance protein, and Biotin-lipoyl like
nodT	665029.EAMY_0688	STRING clusters	CL:4895	Acriflavin resistance protein, and Biotin-lipoyl like
nodT	665029.EAMY_0688	COMPARTMENTS	GOCC:0009279	Cell outer membrane
nodT	665029.EAMY_0688	COMPARTMENTS	GOCC:0016020	Membrane
nodT	665029.EAMY_0688	COMPARTMENTS	GOCC:0019867	Outer membrane
nodT	665029.EAMY_0688	COMPARTMENTS	GOCC:0030312	External encapsulating structure
nodT	665029.EAMY_0688	COMPARTMENTS	GOCC:0030313	Cell envelope
nodT	665029.EAMY_0688	COMPARTMENTS	GOCC:0031975	Envelope
nodT	665029.EAMY_0688	COMPARTMENTS	GOCC:0071944	Cell periphery
nodT	665029.EAMY_0688	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
nodT	665029.EAMY_0688	Pfam	PF02321	Outer membrane efflux protein
nodT	665029.EAMY_0688	InterPro	IPR003423	Outer membrane efflux protein
ohrR	665029.EAMY_3619	GO Process	GO:0006355	Regulation of transcription, DNA-templated
ohrR	665029.EAMY_3619	GO Process	GO:0009889	Regulation of biosynthetic process
ohrR	665029.EAMY_3619	GO Process	GO:0010468	Regulation of gene expression
ohrR	665029.EAMY_3619	GO Process	GO:0010556	Regulation of macromolecule biosynthetic process
ohrR	665029.EAMY_3619	GO Process	GO:0019219	Regulation of nucleobase-containing compound metabolic process
ohrR	665029.EAMY_3619	GO Process	GO:0019222	Regulation of metabolic process
ohrR	665029.EAMY_3619	GO Process	GO:0031323	Regulation of cellular metabolic process
ohrR	665029.EAMY_3619	GO Process	GO:0031326	Regulation of cellular biosynthetic process
ohrR	665029.EAMY_3619	GO Process	GO:0050789	Regulation of biological process
ohrR	665029.EAMY_3619	GO Process	GO:0050794	Regulation of cellular process
ohrR	665029.EAMY_3619	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
ohrR	665029.EAMY_3619	GO Process	GO:0051252	Regulation of RNA metabolic process
ohrR	665029.EAMY_3619	GO Process	GO:0060255	Regulation of macromolecule metabolic process
ohrR	665029.EAMY_3619	GO Process	GO:0065007	Biological regulation
ohrR	665029.EAMY_3619	GO Process	GO:0080090	Regulation of primary metabolic process
ohrR	665029.EAMY_3619	GO Process	GO:1903506	Regulation of nucleic acid-templated transcription
ohrR	665029.EAMY_3619	GO Process	GO:2001141	Regulation of RNA biosynthetic process
ohrR	665029.EAMY_3619	GO Function	GO:0003700	DNA-binding transcription factor activity
ohrR	665029.EAMY_3619	GO Function	GO:0140110	Transcription regulator activity
ohrR	665029.EAMY_3619	GO Component	GO:0032991	Protein-containing complex
ohrR	665029.EAMY_3619	GO Component	GO:0032993	protein-DNA complex
ohrR	665029.EAMY_3619	STRING clusters	CL:5672	Mostly uncharacterized, incl. Trehalose metabolic process, and Aldo/keto reductase family
ohrR	665029.EAMY_3619	STRING clusters	CL:5674	Mostly uncharacterized, incl. Trehalose metabolic process, and Aldo/keto reductase family
ohrR	665029.EAMY_3619	STRING clusters	CL:5676	Mixed, incl. Trehalose metabolic process, and Aldo/keto reductase family
ohrR	665029.EAMY_3619	COMPARTMENTS	GOCC:0005622	Intracellular
ohrR	665029.EAMY_3619	COMPARTMENTS	GOCC:0005737	Cytoplasm
ohrR	665029.EAMY_3619	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
ohrR	665029.EAMY_3619	InterPro	IPR000835	MarR-type HTH domain
ohrR	665029.EAMY_3619	InterPro	IPR036388	Winged helix-like DNA-binding domain superfamily
ohrR	665029.EAMY_3619	InterPro	IPR036390	Winged helix DNA-binding domain superfamily
ohrR	665029.EAMY_3619	InterPro	IPR039422	Transcription regulators MarR/SlyA-like
ohrR	665029.EAMY_3619	SMART	SM00347	Helix_turn_helix multiple antibiotic resistance protein
prtF	665029.EAMY_3577	GO Process	GO:0006810	Transport
prtF	665029.EAMY_3577	GO Process	GO:0009987	Cellular process
prtF	665029.EAMY_3577	GO Process	GO:0051179	Localization
prtF	665029.EAMY_3577	GO Process	GO:0051234	Establishment of localization
prtF	665029.EAMY_3577	GO Process	GO:0055085	Transmembrane transport
prtF	665029.EAMY_3577	GO Function	GO:0005215	Transporter activity
prtF	665029.EAMY_3577	GO Function	GO:0015562	Efflux transmembrane transporter activity
prtF	665029.EAMY_3577	GO Function	GO:0022857	Transmembrane transporter activity
prtF	665029.EAMY_3577	GO Component	GO:0016020	Membrane
prtF	665029.EAMY_3577	GO Component	GO:0019867	Outer membrane
prtF	665029.EAMY_3577	GO Component	GO:0110165	Cellular anatomical entity
prtF	665029.EAMY_3577	STRING clusters	CL:4888	Mixed, incl. Major facilitator superfamily, and Acriflavin resistance protein
prtF	665029.EAMY_3577	STRING clusters	CL:4889	Mixed, incl. Acriflavin resistance protein, and RND efflux pump, membrane fusion protein, barrel-sandwich domain
prtF	665029.EAMY_3577	STRING clusters	CL:4949	Mixed, incl. Toxin-antitoxin complex, and Extracellular space
prtF	665029.EAMY_3577	STRING clusters	CL:4951	Mixed, incl. Extracellular space, and Regulation of peptidase activity
prtF	665029.EAMY_3577	COMPARTMENTS	GOCC:0016020	Membrane
prtF	665029.EAMY_3577	COMPARTMENTS	GOCC:0016021	Integral component of membrane
prtF	665029.EAMY_3577	COMPARTMENTS	GOCC:0031224	Intrinsic component of membrane
prtF	665029.EAMY_3577	COMPARTMENTS	GOCC:0032991	Protein-containing complex
prtF	665029.EAMY_3577	COMPARTMENTS	GOCC:0098796	Membrane protein complex
prtF	665029.EAMY_3577	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
prtF	665029.EAMY_3577	COMPARTMENTS	GOCC:1902495	Transmembrane transporter complex
prtF	665029.EAMY_3577	COMPARTMENTS	GOCC:1990351	Transporter complex
prtF	665029.EAMY_3577	UniProt Keywords	KW-0175	Coiled coil
prtF	665029.EAMY_3577	Pfam	PF02321	Outer membrane efflux protein
prtF	665029.EAMY_3577	InterPro	IPR003423	Outer membrane efflux protein
prtF	665029.EAMY_3577	InterPro	IPR010130	Type I secretion outer membrane protein, TolC
rfbX	665029.EAMY_2110	GO Process	GO:0000271	Polysaccharide biosynthetic process
rfbX	665029.EAMY_2110	GO Process	GO:0005975	Carbohydrate metabolic process
rfbX	665029.EAMY_2110	GO Process	GO:0005976	Polysaccharide metabolic process
rfbX	665029.EAMY_2110	GO Process	GO:0006629	Lipid metabolic process
rfbX	665029.EAMY_2110	GO Process	GO:0006950	Response to stress
rfbX	665029.EAMY_2110	GO Process	GO:0006974	Cellular response to DNA damage stimulus
rfbX	665029.EAMY_2110	GO Process	GO:0008152	Metabolic process
rfbX	665029.EAMY_2110	GO Process	GO:0008610	Lipid biosynthetic process
rfbX	665029.EAMY_2110	GO Process	GO:0008653	Lipopolysaccharide metabolic process
rfbX	665029.EAMY_2110	GO Process	GO:0009058	Biosynthetic process
rfbX	665029.EAMY_2110	GO Process	GO:0009059	Macromolecule biosynthetic process
rfbX	665029.EAMY_2110	GO Process	GO:0009103	Lipopolysaccharide biosynthetic process
rfbX	665029.EAMY_2110	GO Process	GO:0009243	O antigen biosynthetic process
rfbX	665029.EAMY_2110	GO Process	GO:0009987	Cellular process
rfbX	665029.EAMY_2110	GO Process	GO:0016051	Carbohydrate biosynthetic process
rfbX	665029.EAMY_2110	GO Process	GO:0033554	Cellular response to stress
rfbX	665029.EAMY_2110	GO Process	GO:0033692	Cellular polysaccharide biosynthetic process
rfbX	665029.EAMY_2110	GO Process	GO:0034637	Cellular carbohydrate biosynthetic process
rfbX	665029.EAMY_2110	GO Process	GO:0034645	Cellular macromolecule biosynthetic process
rfbX	665029.EAMY_2110	GO Process	GO:0042221	Response to chemical
rfbX	665029.EAMY_2110	GO Process	GO:0043170	Macromolecule metabolic process
rfbX	665029.EAMY_2110	GO Process	GO:0044237	Cellular metabolic process
rfbX	665029.EAMY_2110	GO Process	GO:0044238	Primary metabolic process
rfbX	665029.EAMY_2110	GO Process	GO:0044249	Cellular biosynthetic process
rfbX	665029.EAMY_2110	GO Process	GO:0044255	Cellular lipid metabolic process
rfbX	665029.EAMY_2110	GO Process	GO:0044260	Cellular macromolecule metabolic process
rfbX	665029.EAMY_2110	GO Process	GO:0044262	Cellular carbohydrate metabolic process
rfbX	665029.EAMY_2110	GO Process	GO:0044264	Cellular polysaccharide metabolic process
rfbX	665029.EAMY_2110	GO Process	GO:0046402	O antigen metabolic process
rfbX	665029.EAMY_2110	GO Process	GO:0046677	Response to antibiotic
rfbX	665029.EAMY_2110	GO Process	GO:0050896	Response to stimulus
rfbX	665029.EAMY_2110	GO Process	GO:0051716	Cellular response to stimulus
rfbX	665029.EAMY_2110	GO Process	GO:0071704	Organic substance metabolic process
rfbX	665029.EAMY_2110	GO Process	GO:1901135	Carbohydrate derivative metabolic process
rfbX	665029.EAMY_2110	GO Process	GO:1901137	Carbohydrate derivative biosynthetic process
rfbX	665029.EAMY_2110	GO Process	GO:1901576	Organic substance biosynthetic process
rfbX	665029.EAMY_2110	GO Process	GO:1903509	Liposaccharide metabolic process
rfbX	665029.EAMY_2110	GO Function	GO:0005215	Transporter activity
rfbX	665029.EAMY_2110	GO Function	GO:0005319	Lipid transporter activity
rfbX	665029.EAMY_2110	GO Function	GO:0140303	Intramembrane lipid transporter activity
rfbX	665029.EAMY_2110	GO Component	GO:0016020	Membrane
rfbX	665029.EAMY_2110	GO Component	GO:0016021	Integral component of membrane
rfbX	665029.EAMY_2110	GO Component	GO:0031224	Intrinsic component of membrane
rfbX	665029.EAMY_2110	GO Component	GO:0110165	Cellular anatomical entity
